review_title,product_id,rating,split_2_category,final_l0_category
Very nice. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
Works as it should. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
Not the best but value for money. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
Value for money. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
Useful product. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
Good Kitchen Product. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
Good. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
Good. ,B08F47T4X5,4.2,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B0949FPSFY,4.1,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
. ,B07MKMFKPG,4.4,Kitchen&HomeAppliances,Home & Office
very good geyser and value for money. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Only geyser comes with the box. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Good may be very good. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Good product. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Accessories missing. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Value for the money product. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Excellent product. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Worth For money. ,B097R4D42G,4.2,"Heating,Cooling&AirQuality",Home & Office
Nice. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
Good Quality. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
Good product. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
Product is good but some issues with it. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
Good. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
Good product.. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
Good and easy to use. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
Good one. ,B083P71WKK,4.3,Kitchen&HomeAppliances,Home & Office
It's good 👍. ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Good.... ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Good Product. ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Satisfied. ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Good for small room. ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Unsure. ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Not bad. ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Don't bye it..... ,B09ZTZ9N3Q,3.1,"Heating,Cooling&AirQuality",Home & Office
Perfect egg boiler. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
Good to use. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
Worth the price. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
U buying this items. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
Price is affordable.. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
Great product and working fine. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
Very nice product..only wire is small in size otherwise its good. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
easy to use but very very short wire. ,B07H3WDC4X,4,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
. ,B08CFJBZRK,3.8,Kitchen&HomeAppliances,Home & Office
Easy to operate and rich look. Product is good but now price is increased  I was brought it for 1099 and now it's price is 1199 with in 15 days,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Good. Good,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Very good product. Must buy,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Kent electric kettle. Nice looking or good control heart,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Nice. Night,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Electric Wire is too short..It should be expanded.... Electric Wire is too short..It should be expanded for easy of use.....,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Better products. Good performance,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Worth it. Nice product,B082KVTRW8,4,Kitchen&HomeAppliances,Home & Office
Good product. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
I haven't received my warranty bill inside. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
Whisking attachment not received. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
Awesome. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
Great Product! Go for it!!!. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
Nice. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
Good product .. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
Must have for every kitchen. ,B01M5B0TPW,4.4,Kitchen&HomeAppliances,Home & Office
Product is good but the installation provider team is pathetic. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
Mediocre performance with pathetic installation experience. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
Satisfaction. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
No invoice inside the cartoon for warranty claim. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
Ok. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
Happy  😊 😃. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
Good product. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
Good ... But some problems in installing. ,B08GSQXLJ2,4.1,"Heating,Cooling&AirQuality",Home & Office
good. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
Nice product. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
Worth for money. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
Good product. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
Very good. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
Does what is needed to do. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
Good product. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
Nice kettle in 699 rs. ,B078V8R9BS,4.2,Kitchen&HomeAppliances,Home & Office
A travel companion. Bought for as my travel tool to easy ironing,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
Small and thin wire. https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/618k+pbSNxL._SY88.jpg,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
Good product product thanks usha.. Good product with good quality.,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
Nice. Nice,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
Good. Good,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
Good buy. Light weight,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
Ok product.. Good according to price ok. 1200,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
VfM. VfM,B0883KDSXC,3.9,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
. ,B00W56GLOQ,4,Kitchen&HomeAppliances,Home & Office
Good for small rooms. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
Better. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
Good quality. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
Nice product. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
Good product. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
Potable room heater. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
Room heater is useful. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
Good Heater. ,B0BPBXNQQT,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
. ,B08TM71L54,4,Kitchen&HomeAppliances,Home & Office
पैसा वसूल. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Nice. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Not a good dilvery by bajaj. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Almost gud product but takes time for getting hot water. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Uuummhh. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Good product. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Overall average to good product.. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Good. ,B097R3XH9R,4.1,"Heating,Cooling&AirQuality",Home & Office
Nice iron box. Temperature control can be better.. ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
Product quality. ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
Very nice product. ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
Great Product. ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
It is gud for normal use.... ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
Okk. ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
It's good. ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
Nice product. ,B008YW8M0G,4.2,Kitchen&HomeAppliances,Home & Office
Good product must have for winters cloths.. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
All over good. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
Beautiful product and easy to use having items as shown in the details.. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
Working good but need to do some improvement. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
Nice product.. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
Awesome Product. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
Awesome finishing on clothes. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
Amazing best product. ,B09NL7LBWT,4,Kitchen&HomeAppliances,Cleaning Essentials
Good product worth of money. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
It’s okay. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
Not so superb. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
Philips Always THE BEST. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
Heavy weight iron. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
Very good. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
Super nice. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
Good One iron. Value for money and best one to used it. ,B01EY310UM,4.3,Kitchen&HomeAppliances,Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B09LV1CMGH,3.6,"Heating,Cooling&AirQuality",Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
. ,B01MY839VW,4.2,Kitchen&HomeAppliances,Home & Office
Very useful!. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
Good one for the price. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
Temperature. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
temparature controll is needed. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
Good product but price is too be very high. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
Quality of material. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
Best. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
Good product. ,B07S851WX5,4.2,Kitchen&HomeAppliances,Home & Office
Worth for the price. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Good. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Just Average. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Great!. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Good product. Few minutes to boil the water and very useful. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Very nice working. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Good quality. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Used the product.  As of everything was fine. Good. ,B0B2DZ5S6R,4,Kitchen&HomeAppliances,Home & Office
Compact and effective. ,B0BGPN4GGH,3.8,"Heating,Cooling&AirQuality",Home & Office
Very handy and useful product. ,B0BGPN4GGH,3.8,"Heating,Cooling&AirQuality",Home & Office
Not satisfied. ,B0BGPN4GGH,3.8,"Heating,Cooling&AirQuality",Home & Office
Egg boiler. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
Time efficient..easy to use. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
Good to use. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
Value for money. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
Very good product. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
Achha hai egg boil achhe hote hai. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
Best in Business. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
as the price product is good. ,B07GMFY9QM,4.3,Kitchen&HomeAppliances,Home & Office
Very nice product from Amazon. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
Work in very good. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
good product. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
Good. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
Nice 👍. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
Good performance with cheap look. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
User manual book and Warranty card not in Box.. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
Satisfied 😁. ,B07DGD4Z4C,3.9,Kitchen&HomeAppliances,Home & Office
Poor packaging. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
Nice products. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
Good. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
Spr. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
Worth to money. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
Heating is little less. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
Good for heating a single room.. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
Acha hai. ,B009P2LK08,4,"Heating,Cooling&AirQuality",Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07WNK1FFN,4.2,Kitchen&HomeAppliances,Home & Office
It's an okay induction stove on a budget price. Recieved the package today . The product came intact .Upon opening the product saw some white powdery stuff all around the edges . Had to wipe it off and checked if all functions worked properly.It seems easy to use . And All functions worked good. There are dedicated options for even deep frying which some brands don't have . Will update the review after using it for a while..,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
Super. Good quality,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
Nice product. Good product,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
Pigeon Induction. Good Product 👍🏻,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
Easy to clean. Good product,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
Works fine issue with delivery product bit damaged. Works fine issue with delivery product bit damaged,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
Average. Satisfied,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
It is nice product & easy to use best at this price. Its timer functions is so easy,B0832W3B7Q,3.8,Kitchen&HomeAppliances,Home & Office
Product as describe. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
Good product. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
Good product but price high.. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
I miss my gas stove.... Induction sucks :(. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
Great value. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
No1. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
तेल गर्म करने में परेशानी. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
Good. ,B00EDJJ7FS,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
. ,B07SRM58TP,4,Kitchen&HomeAppliances,Cleaning Essentials
Products review. ,B078KRFWQB,3.8,"Heating,Cooling&AirQuality",Home & Office
Good & easy to use.. ,B078KRFWQB,3.8,"Heating,Cooling&AirQuality",Home & Office
Good and portable. ,B078KRFWQB,3.8,"Heating,Cooling&AirQuality",Home & Office
Motor Like unusal Noise. ,B078KRFWQB,3.8,"Heating,Cooling&AirQuality",Home & Office
Better product with value for money.. ,B078KRFWQB,3.8,"Heating,Cooling&AirQuality",Home & Office
Nice product from havells. ,B078KRFWQB,3.8,"Heating,Cooling&AirQuality",Home & Office
